Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
1,1579471324255,19/01/2020 22:02:04,1579471326447,-5,19/01/2020 17:02:06,10365,5,task-b86o,,3740911,g477f4ya,1054367,,complete,kgssah,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1366x584,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1579471332796,19/01/2020 22:02:12,1579471335025,-5,19/01/2020 17:02:15,10365,5,task-b86o,,3740911,g477f4ya,1054367,,complete,kgssah,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1366x584,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,orders 2 and 4 -2,1,1,1,Screen 1,advancementZone,continue_button,8506.624999998166,,,0,1,0,,,,,,progress2,1,,,,,,,,,,,,,,,,
3,1579471335752,19/01/2020 22:02:15,1579471338015,-5,19/01/2020 17:02:18,10365,5,task-b86o,,3740911,g477f4ya,1054367,,complete,kgssah,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1366x584,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,orders 2 and 4 -2,2,1,1,Screen 1,Zone1,timelimit_screen,2993.8269999999993,,,0,1,0,,,1,,,reminder,,,,,,,,,,,,,,,,,
4,1579471337283,19/01/2020 22:02:17,1579471339519,-5,19/01/2020 17:02:19,10365,5,task-b86o,,3740911,g477f4ya,1054367,,complete,kgssah,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1366x584,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,orders 2 and 4 -2,3,1,1,Screen 1,Zone3,timelimit_screen,1505.2720000000008,,,0,1,0,,,1,,,fixation,,,,,,,,,,,,,,,,,
5,1579471338159,19/01/2020 22:02:18,1579471340400,-5,19/01/2020 17:02:20,10365,5,task-b86o,,3740911,g477f4ya,1054367,,complete,kgssah,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1366x584,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,orders 2 and 4 -2,20,1,1,stim,advancementZone,response_keyboard,847.1950000021025,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,28M_SP_O.jpg,,2485.jpg,,,,,,,,,
6,1579471339254,19/01/2020 22:02:19,1579471341509,-5,19/01/2020 17:02:21,10365,5,task-b86o,,3740911,g477f4ya,1054367,,complete,kgssah,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1366x584,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,orders 2 and 4 -2,20,1,1,stim,Zone1,fixation,1990.2690000000002,,,0,1,0,,,,,1,trial,,,ambiguous,block1,,28M_SP_O.jpg,,2485.jpg,,,,,,,,,
7,1579471340020,19/01/2020 22:02:20,1579471342282,-5,19/01/2020 17:02:22,10365,5,task-b86o,,3740911,g477f4ya,1054367,,complete,kgssah,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1366x584,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,orders 2 and 4 -2,8,2,1,stim,advancementZone,response_keyboard,728.8900000021385,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,AF14ANS.jpg,,9421.jpg,,,,,,,,,
8,1579471341258,19/01/2020 22:02:21,1579471343517,-5,19/01/2020 17:02:23,10365,5,task-b86o,,3740911,g477f4ya,1054367,,complete,kgssah,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1366x584,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,orders 2 and 4 -2,8,2,1,stim,Zone3,timelimit_screen,2007.067000000001,,,0,1,0,,,1,,1,trial,,,negative,block1,,AF14ANS.jpg,,9421.jpg,,,,,,,,,
9,1579471341962,19/01/2020 22:02:21,1579471344219,-5,19/01/2020 17:02:24,10365,5,task-b86o,,3740911,g477f4ya,1054367,,complete,kgssah,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1366x584,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,orders 2 and 4 -2,4,3,1,stim,advancementZone,response_keyboard,660.7699999985925,negative,1,1,0,0,,,,,1,trial,,,negative,block1,,03F_AN_C.jpg,,2717.jpg,,,,,,,,,
10,1579471343250,19/01/2020 22:02:23,1579471345506,-5,19/01/2020 17:02:25,10365,5,task-b86o,,3740911,g477f4ya,1054367,,complete,kgssah,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1366x768,1366x584,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,orders 2 and 4 -2,4,3,1,stim,Zone1,fixation,1990.329999999998,,,0,1,0,,,,,1,trial,,,negative,block1,,03F_AN_C.jpg,,2717.jpg,,,,,,,,,
