Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
1,1572570451305,01/11/2019 01:07:31,1572570451025,-4,31/10/2019 21:07:31,10365,4,task-x6ib,,3271776,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1572570520886,01/11/2019 01:08:40,1572570520633,-4,31/10/2019 21:08:40,10365,4,task-x6ib,,3271776,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,orders 7 and 9 - 2,1,1,1,Screen 1,advancementZone,continue_button,69557,,,0,1,0,,,,,,progress2,1,,,,,,,,,,,,,,,,
3,1572570523848,01/11/2019 01:08:43,1572570523619,-4,31/10/2019 21:08:43,10365,4,task-x6ib,,3271776,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,orders 7 and 9 - 2,2,1,1,Screen 1,Zone1,timelimit_screen,2999.7599999999948,,,0,1,0,,,1,,,reminder,,,,,,,,,,,,,,,,,
4,1572570525363,01/11/2019 01:08:45,1572570525117,-4,31/10/2019 21:08:45,10365,4,task-x6ib,,3271776,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,orders 7 and 9 - 2,3,1,1,Screen 1,Zone3,timelimit_screen,1499.800000000003,,,0,1,0,,,1,,,fixation,,,,,,,,,,,,,,,,,
5,1572570526100,01/11/2019 01:08:46,1572570525881,-4,31/10/2019 21:08:45,10365,4,task-x6ib,,3271776,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,orders 7 and 9 - 2,11,1,1,stim,advancementZone,response_keyboard,749,positive,1,1,0,0,,,,,1,trial,,,positive,block1,,,,,,,24M_HA_O.jpg,,2057.jpg,,,,
6,1572570527350,01/11/2019 01:08:47,1572570527103,-4,31/10/2019 21:08:47,10365,4,task-x6ib,,3271776,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,orders 7 and 9 - 2,11,1,1,stim,Zone1,fixation,1983.4199999999983,,,0,1,0,,,,,1,trial,,,positive,block1,,,,,,,24M_HA_O.jpg,,2057.jpg,,,,
7,1572570528084,01/11/2019 01:08:48,1572570527841,-4,31/10/2019 21:08:47,10365,4,task-x6ib,,3271776,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,orders 7 and 9 - 2,24,2,1,stim,advancementZone,response_keyboard,710,positive,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,AF34SUS.JPG,,7570.jpg,,,,
8,1572570529333,01/11/2019 01:08:49,1572570529101,-4,31/10/2019 21:08:49,10365,4,task-x6ib,,3271776,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,orders 7 and 9 - 2,24,2,1,stim,Zone3,timelimit_screen,1999.699999999997,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,,,,,,,AF34SUS.JPG,,7570.jpg,,,,
9,1572570529850,01/11/2019 01:08:49,1572570529614,-4,31/10/2019 21:08:49,10365,4,task-x6ib,,3271776,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,orders 7 and 9 - 2,22,3,1,stim,advancementZone,response_keyboard,484,positive,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,AF03SUS.JPG,,6837.jpg,,,,
10,1572570531301,01/11/2019 01:08:51,1572570531083,-4,31/10/2019 21:08:51,10365,4,task-x6ib,,3271776,A2XVLENAJYX691,909041,,complete,xohkvb,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1536x864,1536x701,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,orders 7 and 9 - 2,22,3,1,stim,Zone1,fixation,1983.4199999999983,,,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,,,AF03SUS.JPG,,6837.jpg,,,,
