Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
1,1572544425755,31/10/2019 17:53:45,1572544430895,-4,31/10/2019 13:53:50,10365,4,task-xsf9,,3270313,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1572544513478,31/10/2019 17:55:13,1572544518361,-4,31/10/2019 13:55:18,10365,4,task-xsf9,,3270313,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3 - 2,1,1,1,Screen 1,advancementZone,continue_button,87258,,,0,1,0,,,,,,progress2,1,,,,,,,,,,,,,,,,
3,1572544516135,31/10/2019 17:55:16,1572544521356,-4,31/10/2019 13:55:21,10365,4,task-xsf9,,3270313,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3 - 2,2,1,1,Screen 1,Zone1,timelimit_screen,3007.0006999999896,,,0,1,0,,,1,,,reminder,,,,,,,,,,,,,,,,,
4,1572544517649,31/10/2019 17:55:17,1572544522851,-4,31/10/2019 13:55:22,10365,4,task-xsf9,,3270313,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3 - 2,3,1,1,Screen 1,Zone3,timelimit_screen,1498.6589000000095,,,0,1,0,,,1,,,fixation,,,,,,,,,,,,,,,,,
5,1572544518494,31/10/2019 17:55:18,1572544523682,-4,31/10/2019 13:55:23,10365,4,task-xsf9,,3270313,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3 - 2,25,1,1,stim,advancementZone,response_keyboard,764.2000000000116,positive,1,0,1,0,,,,,1,trial,,,ambiguous,block1,AM13SUS.JPG,,7620.jpg,,,,,,,,,,
6,1572544519634,31/10/2019 17:55:19,1572544524831,-4,31/10/2019 13:55:24,10365,4,task-xsf9,,3270313,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3 - 2,25,1,1,stim,Zone1,fixation,1979.8269,,,0,1,0,,,,,1,trial,,,ambiguous,block1,AM13SUS.JPG,,7620.jpg,,,,,,,,,,
7,1572544520419,31/10/2019 17:55:20,1572544525633,-4,31/10/2019 13:55:25,10365,4,task-xsf9,,3270313,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3 - 2,8,2,1,stim,advancementZone,response_keyboard,755.6999999999971,negative,1,1,0,0,,,,,1,trial,,,negative,block1,AF14ANS.jpg,,9421.jpg,,,,,,,,,,
8,1572544521614,31/10/2019 17:55:21,1572544526831,-4,31/10/2019 13:55:26,10365,4,task-xsf9,,3270313,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3 - 2,8,2,1,stim,Zone3,timelimit_screen,1999.6527999999962,,,0,1,0,,,1,,1,trial,,,negative,block1,AF14ANS.jpg,,9421.jpg,,,,,,,,,,
9,1572544522241,31/10/2019 17:55:22,1572544527459,-4,31/10/2019 13:55:27,10365,4,task-xsf9,,3270313,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3 - 2,6,3,1,stim,advancementZone,response_keyboard,581.3000000000029,negative,1,1,0,0,,,,,1,trial,,,negative,block1,36M_AN_C.jpg,,9220.jpg,,,,,,,,,,
10,1572544523600,31/10/2019 17:55:23,1572544528817,-4,31/10/2019 13:55:28,10365,4,task-xsf9,,3270313,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3 - 2,6,3,1,stim,Zone1,fixation,1986.8478999999934,,,0,1,0,,,,,1,trial,,,negative,block1,36M_AN_C.jpg,,9220.jpg,,,,,,,,,,
