Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
1,1572544218750,31/10/2019 17:50:18,1572544223884,-4,31/10/2019 13:50:23,10365,4,task-uyls,,3270286,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1572544235610,31/10/2019 17:50:35,1572544240791,-4,31/10/2019 13:50:40,10365,4,task-uyls,,3270286,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3,1,1,1,Screen 1,advancementZone,continue_button,16707.2,,,0,1,0,,,,,,congrats,,,,,,,,,,,,,,,,,
3,1572544238562,31/10/2019 17:50:38,1572544243780,-4,31/10/2019 13:50:43,10365,4,task-uyls,,3270286,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3,2,1,1,Screen 1,Zone1,timelimit_screen,3000.369999999999,,,0,1,0,,,1,,,reminder,,,,,,,,,,,,,,,,,
4,1572544240127,31/10/2019 17:50:40,1572544245279,-4,31/10/2019 13:50:45,10365,4,task-uyls,,3270286,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3,3,1,1,Screen 1,Zone3,timelimit_screen,1501.679400000001,,,0,1,0,,,1,,,fixation,,,,,,,,,,,,,,,,,
5,1572544240940,31/10/2019 17:50:40,1572544246156,-4,31/10/2019 13:50:46,10365,4,task-uyls,,3270286,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3,5,1,1,stim,advancementZone,response_keyboard,805.2000000000007,negative,1,1,0,0,,,,,1,trial,,,negative,block1,08F_AN_C.jpg,,9185.jpg,,,,,,,,,,
6,1572544242049,31/10/2019 17:50:42,1572544247266,-4,31/10/2019 13:50:47,10365,4,task-uyls,,3270286,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3,5,1,1,stim,Zone1,fixation,1988.8004,,,0,1,0,,,,,1,trial,,,negative,block1,08F_AN_C.jpg,,9185.jpg,,,,,,,,,,
7,1572544243064,31/10/2019 17:50:43,1572544248267,-4,31/10/2019 13:50:48,10365,4,task-uyls,,3270286,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3,17,2,1,stim,advancementZone,response_keyboard,936.5999999999985,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,06F_SP_O.jpg,,2704.jpg,,,,,,,,,,
8,1572544244080,31/10/2019 17:50:44,1572544249268,-4,31/10/2019 13:50:49,10365,4,task-uyls,,3270286,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3,17,2,1,stim,Zone3,timelimit_screen,1998.3836999999985,,,0,1,0,,,1,,1,trial,,,ambiguous,block1,06F_SP_O.jpg,,2704.jpg,,,,,,,,,,
9,1572544244877,31/10/2019 17:50:44,1572544250110,-4,31/10/2019 13:50:50,10365,4,task-uyls,,3270286,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3,27,3,1,stim,advancementZone,response_keyboard,767.0999999999985,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,AM34SUS.JPG,,8466.jpg,,,,,,,,,,
10,1572544246034,31/10/2019 17:50:46,1572544251246,-4,31/10/2019 13:50:51,10365,4,task-uyls,,3270286,A2M8OP9O3XELKW,908622,,complete,kfzcmm,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1457x819,1457x669,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,orders 1 and 3,27,3,1,stim,Zone1,fixation,1982.3185000000012,,,0,1,0,,,,,1,trial,,,ambiguous,block1,AM34SUS.JPG,,8466.jpg,,,,,,,,,,
