Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
1,1572552461147,31/10/2019 20:07:41,1572552460997,-4,31/10/2019 16:07:40,10365,4,task-udom,,3271004,A2ZZ7GUR0MNWDC,908823,,complete,seuaqv,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 76.0.3809.132,1440x900,1427x702,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1572552465155,31/10/2019 20:07:45,1572552465072,-4,31/10/2019 16:07:45,10365,4,task-udom,,3271004,A2ZZ7GUR0MNWDC,908823,,complete,seuaqv,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 76.0.3809.132,1440x900,1427x702,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,orders 5 and 6 - 2,1,1,1,Screen 1,advancementZone,continue_button,4044.60999998264,,,0,1,0,,,,,,progress2,1,,,,,,,,,,,,,,,,
3,1572552468172,31/10/2019 20:07:48,1572552468058,-4,31/10/2019 16:07:48,10365,4,task-udom,,3271004,A2ZZ7GUR0MNWDC,908823,,complete,seuaqv,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 76.0.3809.132,1440x900,1427x702,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,orders 5 and 6 - 2,2,1,1,Screen 1,Zone1,timelimit_screen,2999.88,,,0,1,0,,,1,,,reminder,,,,,,,,,,,,,,,,,
4,1572552469624,31/10/2019 20:07:49,1572552469557,-4,31/10/2019 16:07:49,10365,4,task-udom,,3271004,A2ZZ7GUR0MNWDC,908823,,complete,seuaqv,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 76.0.3809.132,1440x900,1427x702,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,orders 5 and 6 - 2,3,1,1,Screen 1,Zone3,timelimit_screen,1499.9400000000005,,,0,1,0,,,1,,,fixation,,,,,,,,,,,,,,,,,
5,1572552470610,31/10/2019 20:07:50,1572552470532,-4,31/10/2019 16:07:50,10365,4,task-udom,,3271004,A2ZZ7GUR0MNWDC,908823,,complete,seuaqv,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 76.0.3809.132,1440x900,1427x702,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,orders 5 and 6 - 2,32,1,1,stim,advancementZone,response_keyboard,959.099999978207,negative,1,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,Slide49.jpeg,Slide49.jpeg,,,,,,,
6,1572552471612,31/10/2019 20:07:51,1572552471541,-4,31/10/2019 16:07:51,10365,4,task-udom,,3271004,A2ZZ7GUR0MNWDC,908823,,complete,seuaqv,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 76.0.3809.132,1440x900,1427x702,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,orders 5 and 6 - 2,32,1,1,stim,Zone1,fixation,1983.253999999999,,,0,1,0,,,,,1,trial,,,ambiguous,block1,,,,,Slide49.jpeg,Slide49.jpeg,,,,,,,
7,1572552472361,31/10/2019 20:07:52,1572552472300,-4,31/10/2019 16:07:52,10365,4,task-udom,,3271004,A2ZZ7GUR0MNWDC,908823,,complete,seuaqv,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 76.0.3809.132,1440x900,1427x702,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,orders 5 and 6 - 2,13,2,1,stim,advancementZone,response_keyboard,743.2549999793991,positive,1,1,0,0,,,,,1,trial,,,positive,block1,,,,,Slide62.jpeg,Slide62.jpeg,,,,,,,
8,1572552473618,31/10/2019 20:07:53,1572552473543,-4,31/10/2019 16:07:53,10365,4,task-udom,,3271004,A2ZZ7GUR0MNWDC,908823,,complete,seuaqv,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 76.0.3809.132,1440x900,1427x702,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,orders 5 and 6 - 2,13,2,1,stim,Zone3,timelimit_screen,2001.9629999999997,,,0,1,0,,,1,,1,trial,,,positive,block1,,,,,Slide62.jpeg,Slide62.jpeg,,,,,,,
9,1572552474351,31/10/2019 20:07:54,1572552474272,-4,31/10/2019 16:07:54,10365,4,task-udom,,3271004,A2ZZ7GUR0MNWDC,908823,,complete,seuaqv,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 76.0.3809.132,1440x900,1427x702,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,orders 5 and 6 - 2,12,3,1,stim,advancementZone,response_keyboard,717.5050000660121,positive,1,1,0,0,,,,,1,trial,,,positive,block1,,,,,Slide61.jpeg,Slide61.jpeg,,,,,,,
10,1572552475601,31/10/2019 20:07:55,1572552475524,-4,31/10/2019 16:07:55,10365,4,task-udom,,3271004,A2ZZ7GUR0MNWDC,908823,,complete,seuaqv,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 76.0.3809.132,1440x900,1427x702,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,orders 5 and 6 - 2,12,3,1,stim,Zone1,fixation,1983.2540000000008,,,0,1,0,,,,,1,trial,,,positive,block1,,,,,Slide61.jpeg,Slide61.jpeg,,,,,,,
